id,name,votes,rating,phone,address,zip,cuisine
2108,Divino's Pizzaria,96,3.8,(214) 828-1772,"4201 Gaston Avenue, Suite 104",75246,"Pizza,Italian"
2110,Flaming Cheese Greek Restaurant,21,3.2,(214) 647-1620,"9025 Forest Lane, Suite 101, Dallas",75243,"Greek,Mediterranean"
2111,Nickel & Rye,18,3.1,(214) 389-2120,"2523 McKinney Avenue, Dallas",75201,"Bar Food,American,Taco"
2112,Chip's Old Fashioned Hamburgers,26,3.1,(469) 334-0785,6115 La Vista Drive,75214,"American,Burger"
2113,El Jordan Cafe,88,3.8,(214) 941-4451,"416 N Bishop Avenue, Dallas",75208,Tex-Mex
2114,Sky Canyon by Stephan Pyles,23,3.1,(214) 351-1881,"Stem, Dallas Love Field Airport, Dallas",75235,"American,Southwestern"
2115,Spiral Diner & Bakery,294,3.8,(214) 948-4747,"1101 N Beckley Avenue, Dallas",75203,"Diner,Vegetarian"
2116,Javier's Gourmet Mexicano,1238,3.5,(214) 521-4211,"4912 Cole Avenue, Dallas",75205,Mexican
2117,Paciugo,83,3.8,(214) 219-2665,"3699 McKinney Avenue, Dallas",75204,"Ice Cream,Coffee and Tea"
2118,The Nodding Donkey,52,3.3,(214) 922-8898,"2900 Thomas Avenue, Dallas",75204,"BBQ,Burger"
2119,Great Outdoor Sub Shop,41,3.8,(972) 818-3901,"19129 Preston Rd, Dallas",75252,Sandwich
2120,Reikyu,109,3.6,(214) 823-3772,"5321 E Mockingbird Lane, Second Level, Dallas",75206,"Japanese,Sushi"
2121,The Hospitality Sweet,32,3.3,(214) 999-6704,"400 N Ervay Street, Dallas",75201,"Cafe,Desserts"
2122,Zoes Kitchen,86,3.3,(214) 357-0100,"5710 West Lovers Lane, Dallas",75209,"Greek,Mediterranean"
2123,Pizza Guy,66,3.5,(972) 733-1222,"17390 Preston Road, Dallas",75252,Pizza
2124,Thai Tanee,68,3.4,(972) 960-1313,"5635 Alpha Road, Dallas",75240,Thai
2125,Tiff's Treats,88,3.4,(214) 720-0500,"1001 Ross Avenue, Dallas",75202,Desserts
2126,Urban Taco,55,3.5,(972) 574-5766,"3200 E Airfield Drive, DFW Airport",75261,Mexican
2127,Del Frisco's Grille,169,3.4,(972) 807-6152,"3232 McKinney Avenue, Dallas",75204,American
2128,Einstein Bros. Bagels,75,3.5,(214) 526-5221,3827 Lemmon Ave,75219,Bagels
2129,Crossroads at House of Blues,31,3.1,(214) 978-2583,"2200 N Lamar Street, Dallas",75202,American
2130,Casa Rubia,24,3.2,(469) 513-6349,"3011 Gulden Lane, Suite 116, Dallas",75212,"Spanish,Tapas"
2131,Thai2go,95,3.3,(214) 484-2161,"2222 Medical District, Suite 205, Dallas",75235,Thai
2132,VH Casual Dining and Bar,19,3.1,(214) 946-1308,"1115 N Beckley Avenue, Dallas",75203,American
2133,Mustang Donuts,110,3.9,(214) 363-4878,"6601 Hillcrest Avenue, Suite D, Dallas",75205,Donuts
2134,Latin Deli,44,4,(214) 363-5551,"5844 Abrams Road, Dallas",75231,"Latin American,Deli"
2135,Circle Grill Restaurant,154,3.6,(214) 327-4140,"3701 N Buckner Boulevard, Dallas",75228,"American,Southern"
2136,Smokey John's Bar-B-Que,85,3.5,(214) 352-2752,"1820 W Mockingbird Lane, Dallas",75235,BBQ
2137,Cultivar Coffee Bar & Roaster,45,3.3,(972) 677-7895,"1146 Peavy Road, Dallas",75218,Coffee and Tea
2138,Pappadeaux Seafood Kitchen,161,3.7,(972) 615-3508,"3200 E Airfield Drive, DFW Airport",75261,"Seafood,Southern,Cajun"
2139,Cold Beer Company,6,2.9,(214) 370-9301,"3600 Main Street, Dallas",75226,Bar Food
2141,Sahara Restaurant,83,3.5,(972) 788-1898,"5441 Alpha Road, Dallas",75240,"Mediterranean,Middle Eastern,Persian"
2142,The Wild Turkey,42,3.2,(214) 351-5383,"2470 Walnut Hill Lane, Dallas",75229,"American,Tex-Mex,Cajun"
2143,C'Viche,11,2.9,(214) 238-3509,"1922 Greenville Avenue, Dallas",75206,"Mexican,Seafood"
2144,Fish Bone Grill,95,3.4,(214) 696-0102,"318 Medallion Center, Dallas",75214,"Seafood,Southern,Cajun"
2145,Chili's,79,3.2,(214) 520-1555,"3230 Knox Street, Dallas",75205,American
2147,Elbow Room,65,4.2,(214) 828-9488,"3010 Gaston Avenue, Dallas",75226,"American,Pizza"
2148,Uptown Pub,39,3.2,(214) 522-5100,"3605 McKinney Avenue, Dallas",75204,"American,Burger,Sandwich"
2149,Glazed Donut Works,26,3.3,(214) 741-2275,"2644 Elm Street, Dallas",75226,Donuts
2150,Lover's Egg Roll,70,3.6,(214) 368-9494,"3020 Mockingbird Lane, Dallas",75205,"Asian,Chinese"
2151,Pinkberry,83,4,(214) 361-6617,"5959 Royal Lane, Suite 622",75230,Desserts
2152,Tachito's Mexican,82,3.6,(214) 331-4600,"3210 W Illinois Ave, Dallas",75211,Mexican
2153,Rice Kitchen,79,3.5,(972) 735-0909,"4727 Frankford Road, Suite 405, Dallas",75287,"Asian,Chinese"
2154,Benny's Classic Grill,76,4.2,(214) 324-1312,10302 Garland Road,75218,American
2155,Amore Italian,107,3.2,(214) 739-0502,"6931 Snider Plaza, Dallas",75205,"Italian,Pizza"
2156,Tam's Egg Roll,69,3.4,(214) 373-9691,"7722 Forest Lane, Dallas",75230,"Asian,Chinese"
2157,El Corazon de Tejas,37,3.3,(214) 943-8610,"110 W Davis Street, Dallas",75208,Tex-Mex
2158,Miguel's Cantina,101,3.5,(214) 999-1250,"214 N Akard Street, Dallas",75201,Tex-Mex
2159,Grimaldi's Pizzeria,43,3.4,(214) 987-1173,"8060 Park Lane, Suite 105",75231,"Italian,Pizza"
2160,Manny's Uptown,421,3.8,(214) 252-1611,"3521 Oak Grove Avenue, Dallas",75204,Tex-Mex
2161,Romano's Macaroni Grill,86,3.4,(214) 265-0770,"5858 W NW Highway, Dallas",75225,Italian
2162,Hooters,61,3.3,(214) 979-9464,"2201 N Lamar Street, Dallas",75202,American
2163,Chipotle,80,3.4,(214) 939-5272,"208 N Market Street, Suite 100",75202,Tex-Mex
2164,Nammi,32,3.2,(972) 252-2052,"Location Varies, Dallas",75201,Vietnamese
2165,Casita Tex Mex,82,3.3,(214) 750-5441,"5807 Blackwell Street, Dallas",75231,Tex-Mex
2166,High Fives,6,2.9,(214) 821-5555,"1804 Mcmillan Avenue, Dallas",75026,"New American,Sandwich,Vegetarian"
2168,Chef House,71,3.3,(214) 528-2122,"4028 Cedar Springs Road, Dallas",75219,"Asian,Chinese,Thai"
2169,SER Steak+Spirits - Hilton Anatole,35,3.1,(214) 761-7479,"Hilton Anatole, Floor 27, 2201 N Stemmons Freeway, Dallas",75207,Steakhouse
2170,Cook Hall - W Hotel,34,3,(214) 397-4111,"W Hotel, 2440 Victory Park Lane, Dallas",75219,"American,Fusion"
2171,R + D Kitchen,529,4,(214) 890-7900,"8300 Preston Center Plaza, Dallas",75225,"American,Seafood"
2172,Luna's Brookhollow,37,3.2,(214) 461-3286,"8424 Harry Hines Boulevard, Dallas",75235,Tex-Mex
2173,Don Pepe's Rancho Mexican Grill,93,3.7,(972) 458-8001,"15615 Coit Road, Dallas",75248,Mexican
2174,Dickey's,68,3.3,(214) 370-4550,"4610 N Central Expressway, Dallas",75206,BBQ
2175,Panda Express,39,3.1,(972) 267-3132,"17602 Midway Road, Dallas",75287,"Fast Food,Chinese"
2176,Dodie's Reef,16,3.1,(214) 823-7333,"2821 Greenville Avenue, Dallas",75206,"Cajun,American"
2177,Green House Market,12,3.2,(214) 809-5977,"8687 North Central Expressway, Dallas",75225,"Coffee and Tea,Sandwich,Healthy Food"
2178,The Owner's Box - Omni Hotel Dallas,33,3.1,(214) 652-4805,"Omni Hotel Dallas, 555 South Lamar Street, Dallas",75202,American
2179,TJ's Seafood Market,28,3.3,(214) 219-3474,"4212 Oak Lawn Ave, Dallas",75219,Seafood
2180,Olivella's Neo Pizza Napoletana,61,3.3,(469) 730-2626,"6465 E Mockingbird Lane, Suite 525, Dallas",75214,"Italian,Pizza"
2181,Pappy's Old Fashion Hamburger,105,3.6,(214) 678-0760,"1475 W Mockingbird Lane, Dallas",75247,"Burger,Fast Food"
2182,Tillman's Roadhouse,432,3.6,(214) 942-0988,"324 W 7th Street, Dallas",75208,"Southern,American"
2183,Corner Bakery Cafe,61,3.3,(214) 651-8650,"301 N Market Street, Suite 100, Dallas",75202,Cafe
2184,Kazy's Gourmet Shop,54,3.5,(972) 235-4831,"9256 Markville Dr, Dallas",75243,"Japanese,Sushi"
2185,Fat Straws Bubble Tea & Juice,83,3.6,(972) 702-8181,"5301 Alpha Road, Suite 38, Dallas",75240,"Beverages,Bubble Tea"
2186,Neuhaus Cafe,97,3.6,(214) 739-4600,"5959 Royal Lane, Suite 626, Dallas",75230,"European,Cafe"
2187,Texas Land & Cattle Steak House,50,3.2,(214) 353-8000,"10250 Technology Blvd W, Dallas",75220,"BBQ,Steakhouse"
2188,Easy Slider,17,3.3,(214) 668-1910,"Location Varies, Dallas",75212,Burger
2189,Seasons 52,40,3.6,(214) 361-5252,"NorthPark Mall, 8687 North Central Expressway, Suite B307, Dallas",75225,New American
2190,Little Katana Sushi Bar,91,3.6,(972) 991-1122,"Galleria Dallas, 13350 Dallas Parkway, Level One, Dallas",75240,"Japanese,Sushi"
2191,El Rey Del Grill,42,3.6,(214) 559-3668,"4535 Maple Avenue, Dallas",75219,"Mexican,Vegetarian"
2193,Uncle Julio's,420,3.4,(972) 380-0100,"16150 Dallas Parkway, Dallas",75248,Tex-Mex
2194,Campisi's,13,3,(214) 243-1833,"Concession Village, Dallas Love Field Airport, Dallas",75235,"Italian,Pizza"
2195,Mama's Daughter's Diner,56,3.9,(972) 241-8646,"2610 Royal Lane, Dallas",75229,Diner
2196,John's Cafe,56,4,(214) 874-0800,"1733 Greenville Avenue, Dallas",75206,"Burger,Coffee and Tea,Southern"
2197,Shuck N Jive,65,3.4,(214) 369-9471,"5315 Greenville Avenue, Dallas",75206,"Cajun,Seafood"
2198,Joe's Crab Shack,68,3.2,(817) 251-1515,"201 W Highway 114, Grapevine",76051,Seafood
2199,Stonedeck Pizza Pub,34,3,(469) 802-6742,"2613 Elm Street, Dallas",75226,Pizza
2200,Full Circle Tavern,15,3.1,(214) 298-3435,"1319 S Lamar Street, Dallas",75215,American
2201,Baker's Ribs,76,3.5,(214) 373-0082,"6516 E Northwest Highway, Dallas",75231,BBQ
2202,Natalie's,75,3.4,(214) 739-0362,"5944 Royal Lane, Dallas",75230,American
2203,Mangiamo Italian Restaurant,63,4,(214) 866-0044,"Preston Valley, 12835 Preston Road, Suite 220, Dallas",75230,"Italian,Pizza"
2204,Five Sixty by Wolfgang Puck - Reunion Tower,293,3.3,(214) 571-5784,"Reunion Tower, 300 Reunion Boulevard, Dallas",75207,"Asian,Fusion,New American,Sushi"
2205,Rock & Roll Sushi,89,3.5,(214) 987-1966,"6109 Berkshire Lane, Dallas",75225,"Japanese,Sushi"
2206,Murray Street Coffee Shop,69,3.7,(214) 655-2808,103 Murray Street,75226,Coffee and Tea
2207,Kush Grill & Hookah Bar,51,3.2,(214) 821-8997,"2100 Greenville Avenue, Dallas",75206,"Afghani,Mediterranean,Middle Eastern"
2208,Taco Borracho,56,3.4,(469) 547-2047,"300 N Akard Street, Dallas",75201,Tex-Mex
2209,Stein's Bakery,223,3.8,(972) 385-9911,"12829 Preston Road, Suite 417, Dallas",75230,"Desserts,Danish"
2211,Charco Broiler Steak House,136,4.3,(214) 942-6806,"413 W Jefferson Boulevard, Dallas",75208,"Steakhouse,American"
2212,Carmine's Pizzeria,79,3.5,(972) 248-8110,"7615 Campbell Road, Dallas",75248,Pizza
2213,Be Raw Food and Juice,39,3.5,(214) 234-0106,"6005 Berkshire Lane, Dallas",75225,Vegetarian
2214,Cloud Nine Cafe -  Reunion Tower,13,2.8,(214) 712-7040,"Reunion Tower, 300 Reunion Boulevard, Dallas",75207,American
2215,Kalachandji's Restaurant & Palace,391,3.6,(214) 821-1048,"5430 Gurley Avenue, Dallas",75223,Indian
2216,Brother's Pizza,65,3.4,(214) 219-5200,"4152 Travis Street, Dallas",75204,Pizza
2217,Super Chix,6,2.7,(972) 788-0660,"14999 Preston Road, Suite 226 D, Dallas, TX",75254,American
2218,TNT Tacos and Tequila,10,2.7,(469) 518-7888,"2800 Routh Street, Suite 155, Dallas",75201,Tex-Mex
2219,Yogurtland,49,4,(972) 250-3555,"4520 Frankford Road, Suite 1000, Dallas",75287,Desserts
2220,San Francisco Rose,49,3.3,(214) 826-2020,"3024 Greenville Avenue, Dallas",75206,"American,Bar Food"
2221,Nick & Sam's Grill,43,3.2,(214) 379-1111,8111 Preston Rd,75225,American
2222,Valentino Chinese,95,3.6,(214) 942-4003,"428 E Jefferson Boulevard, Dallas",75203,Chinese
2223,The Green Room,54,3.3,(214) 748-7666,2715 Elm Street,75226,American
2224,Sushi Kyoto,103,3.3,(214) 520-9991,"6429 Hillcrest Avenue, Dallas",75205,"Japanese,Sushi"
2225,i Fratelli Pizza,51,3.7,(214) 891-0600,"6109 Greenville Avenue, Suite A, Dallas",75206,Pizza
2226,Avila's Restaurant,342,4,(214) 520-2700,"4714 Maple Avenue, Dallas",75219,Tex-Mex
2227,Meddlesome Moth,530,3.6,(214) 628-7900,"1621 Oak Lawn Avenue, Dallas",75207,"New American,Pub Food"
2228,Union Park Dallas,46,3.1,(214) 741-6709,"1311 Main Street, Dallas",75202,"American,Bar Food"
2229,Aunt Stelle's Sno-Cones,121,4,(214) 946-1431,"2002 W Clarendon Dr, Dallas",75208,Desserts
2230,Dallas Beer Kitchen,39,3.2,(214) 484-2481,"1802 Greenville Avenue, Suite 110, Dallas",75206,"Burger,Sandwich"
2231,Bombshells Restaurant & Bar,27,2.7,(214) 267-2662,"7501 N Stemmons Freeway, Dallas",75247,"American,Bar Food"
2232,E Bar Tex Mex,38,3.5,(214) 824-3227,"1901 N Haskell Avenue, Suite 120, Dallas",75204,Tex-Mex
2233,Rick's Old Fashioned Burgers,46,3.4,(214) 348-8400,"11620 Plano Road, Dallas",75243,"American,Burger"
2234,Oak Cliff Pizza,74,3.2,(214) 941-8080,"1315 W Davis Street, Dallas",75208,"Pizza,Italian"
2235,Pho Envy,72,4.3,(214) 987-1468,"8611 Hillcrest Avenue, Suite 190, Dallas",75248,Vietnamese
2236,Catfish Floyd's,92,3.7,(214) 375-3736,"710 E Ann Arbor Avenue, Dallas",75216,"Southern,American"
2237,Hunan Express,85,3.5,(214) 754-4747,"5323 Harry Hines Boulevard, Dallas",75235,"Asian,Chinese"
2238,Green Papaya,357,3.6,(214) 521-4811,"3211 Oak Lawn Avenue, Suite B, Dallas",75219,"Asian,Vietnamese,Fusion"
2239,Espumoso Caffe,48,3.2,(214) 948-2055,"408 N Bishop Avenue, Suite 105, Dallas",75208,"Coffee and Tea,Ice Cream,Juices"
2240,La Me,58,4.5,(972) 669-8515,"9780 Walnut Street, Dallas",75243,Vietnamese
2241,Panera Bread,66,3.4,(214) 692-1299,"7839 Park Lane, Dallas",75225,"American,Cafe"
2243,Manny's Uptown Tex-Mex,15,2.9,(972) 407-1616,"7601 Campbell Road, Suite 725, Dallas",75248,Tex-Mex
2244,Starbucks,24,3.1,(214) 969-9031,"1700 Pacific Avenue, Lower Level, Dallas",75201,Coffee and Tea
2245,Wang's Chinese Cafe,85,3.5,(214) 265-1688,6033 Luther Lane,75225,Chinese
2246,Resto Gastro Bistro,33,3.1,(214) 701-3468,"3011 Gulden Lane, Suite 104, Dallas",75212,New American
2248,Mesero,27,3.3,(214) 821-6426,"2822 N Henderson Avenue, Dallas",75206,Mexican
2249,Torchy's Tacos,419,4.4,(972) 720-9200,"5921 Forest Lane, Suite 200, Dallas",75230,"Taco,Tex-Mex"
2251,Cousin's Bar-B-Q,26,2.9,(972) 973-2271,"3200 E Airfield Drive, DFW Airport",75261,BBQ
2252,Ruggeri's,95,3.4,(214) 750-0111,"5950 Royal Lane, Dallas",75230,Italian
2253,El Taquito Cafe,93,3.8,(214) 823-5872,5427 E Grand Avenue,75223,Mexican
2254,Shell Shack,5,2.7,(877) 434-1411,"2916 McKinney Avenue, Dallas",75204,Seafood
2255,Herrera's Mexican Cafe,85,4.1,(214) 330-6426,"2853 W Illinois Avenue, Dallas",75233,Mexican
2256,Jason's Deli,53,3.3,(972) 818-3354,"18111 Dallas Parkway, Suite 100, Dallas",75287,"American,Sandwich"
2257,Bistro 31,59,3.5,(214) 420-3900,"87 Highland Park Village, Suite 200, Dallas",75205,European
2258,Cork,43,3.5,(214) 780-0373,"3636 McKinney Avenue, Unit 170, Dallas",75204,French
2259,Jumbo Super Buffet,41,3.1,(214) 265-8808,"8139 Park Lane, Dallas",75231,"Asian,Chinese"
2260,Freebirds,595,3.7,(214) 265-9992,"5500 Greenville Avenue, Dallas",75206,Tex-Mex
2261,City Cafe,71,3.7,(214) 351-2233,"5757 West Lovers Lane, Dallas",75209,"American,Cafe"
2262,Taco Stop,23,3.1,(972) 971-4859,"1900 Irving Boulevard, Dallas",75207,"Fast Food,Mexican"
2263,Sherlock's Baker St. Pub & Grill,49,3.4,(214) 692-1111,"9100 N Central Expressway, Dallas",75231,"Bar Food,British"
2264,Barcadia,42,3.4,(214) 821-7300,"1917 N Henderson Avenue, Dallas",75206,American
2265,Lake House Bar & Grill,51,3.3,(214) 484-8624,"7510 East Northwest Highway, Dallas",75238,"American,Burger,Seafood"
2266,Hypnotic Sushi,30,3.2,(214) 520-6248,"3211 Oak Lawn Avenue, Dallas",75219,"Asian,Japanese,Sushi,Fusion"
2267,Italia Express,41,3.9,(214) 521-3300,"4000A Cedar Springs Road, Dallas",75219,Pizza
2268,Wild Detectives,8,3,(214) 942-0108,"314 W 8th Street, Dallas",75208,"Cafe,Sandwich"
2269,Burguesa Burger,50,3.8,(214) 748-7376,"710 Fort Worth Avenue, Dallas",75208,Burger
2270,Christies Sports Bar,66,3.3,(214) 954-1511,"2811 McKinney Avenue, Suite 22, Dallas",75204,"American,Burger,Tex-Mex"
2271,Truck Yard,98,3.8,(469) 500-0139,"5624 Sears Street, Dallas",75206,"American,Beverages"
2272,Lenny's Sub Shop,51,4.1,(214) 742-6200,"1300 Jackson Street, Dallas",75202,Sandwich
2273,Primebar,43,3.1,(214) 999-0052,"2520 Cedar Springs Road, Dallas",75201,"Bar Food,American"
2274,Lover's Egg Roll,108,3.3,(972) 380-4888,16627 Coit Road,75248,"Asian,Chinese"
2275,Loca Luna Mexican Cuisine,34,3.2,(972) 716-9907,"5301 Alpha Road, Suite 80, Dallas",75240,"Tex-Mex,Mexican"
2276,CiboDivino Cafe,4,2.9,(214) 653-2426,"1868 Sylvan Avenue, Suite D100, Dallas, TX",75208,"Italian,Pizza"
2277,Aloha Hawaiian Barbecue,27,3.1,(214) 521-8868,"5610 Lemmon Avenue, Suite A1, Dallas",75209,"BBQ,Hawaiian"
2278,Monster Yogurt,50,3.5,(214) 321-6363,"9540 Garland Road, Suite 394, Dallas",75218,Frozen Yogurt
2279,Dallul,23,3.1,(214) 353-0805,"2515 Inwood Road, Suite 117, Dallas",75235,Ethiopian
2280,Tacos Y Mas,41,3.3,(214) 361-2742,"7752 Forest Lane, Dallas",75230,"Fast Food,Mexican"
2281,Pat's and Mike's,25,3.1,(469) 941-4489,"18101 Preston Road, Suite 204C, Dallas",75252,"Pizza,Burger"
2282,Hibiscus,456,4,(214) 827-2927,"2927 N Henderson Avenue, Dallas",75206,New American
2283,Alligator Cafe,23,3.1,(214) 748-6901,"2912 Elm Street, Dallas",75226,"Seafood,Cajun"
2284,Snappy Salads,78,3.5,(214) 368-7627,"NorthPark Center, 8687 North Central Expressway, Level Two, Dallas",75225,Healthy Food
2285,On the Border,61,3.2,(214) 462-7760,"3130 Knox Street, Dallas",75205,Tex-Mex
2286,Paradise Bakery & Cafe,68,3.5,(972) 503-1800,"13710 Dallas Parkway, Suite H, Dallas",75240,"Sandwich,Healthy Food,Cafe"
2287,Best Thai,63,3.4,(214) 373-8113,"5959 Royal Lane, Dallas",75230,Thai
2288,Dave & Buster's,29,2.4,(214) 361-5553,9450 N Central Expressway,75231,American
2289,Midway Point,74,3.7,(972) 484-3470,"12801 Midway Rd, Dallas",75244,"American,Burger,Bar Food"
2290,Iron Wok,84,3.3,(972) 818-7667,"4520 Frankford Road, Suite 100, Dallas",75287,Chinese
2292,Ming Place,59,3.6,(214) 350-8188,"5715 Lemmon Avenue, Dallas",75209,"Chinese,Asian"
2293,Crossroads Diner,270,3.5,(214) 346-3491,"8121 Walnut Hill Lane, Suite 1100, Dallas",75231,Diner
2294,Mei Mei Chinese Buffet,107,3.5,(214) 890-1888,"10455 N Central Expressway, Suite 123, Dallas",75231,Chinese
2295,Amico's Pizza and Pasta,76,3.4,(214) 520-1331,"4032 Cedar Springs Road, Dallas",75219,"Italian,Pizza,Sandwich"
2296,The Library Bar - The Warwick Hotel,39,3.4,(214) 521-5151,"The Warwick Hotel, 3015 Oak Lawn Avenue, Dallas",75219,Bar Food
2297,Top Cat Seafood,34,3.3,(214) 428-3544,"1717 Hatcher Street, Dallas",75215,"Fish and Chips,Seafood"
2298,Oasis,62,3.4,(214) 361-8120,"5945 Greenville Avenue, Dallas",75206,Cafe
2299,Jersey Mike's,89,3.5,(214) 692-6981,"5521 Greenville Avenue, Dallas",75206,Sandwich
2300,Grand Lux Cafe,323,3.7,(972) 385-3114,"Galleria Dallas, 13420 Dallas Pkwy, Level One, Dallas",75240,American
2301,El Fenix,309,3.4,(214) 747-1121,"1601 McKinney Avenue, Dallas",75202,Tex-Mex
2302,Chip's Old Fashioned Hamburgers,464,3.9,(214) 691-2447,"4530 Lovers Lane, Dallas",75225,"American,Burger"
2303,Uncle Uber's,104,4.2,(214) 653-8237,"2713 Commerce Street, Dallas",75226,"Sandwich,American"
2304,Pappadeaux Seafood Kitchen,1409,3.7,(214) 521-4700,"3520 Oak Lawn Avenue, Dallas",75219,"Seafood,Southern,Cajun"
2305,Pappas Brothers Steakhouse,388,3.8,(214) 366-2000,"10477 Lombardy Lane, Dallas",75220,"Steakhouse,Seafood"
2306,Roti Grill,364,3.5,(214) 521-3655,"4438 McKinney Avenue, Dallas",75205,Indian
2307,Campisi's,443,3.4,(214) 752-0141,"1520 Elm Street, Dallas",75201,Italian
2308,The Rustic,95,3.4,(214) 730-0596,"3656 Howell Street, Dallas",75204,"American,Southern"
2309,Scalini's Pizza & Pasta,477,3.9,(214) 821-8088,"2021 Abrams Road, Dallas",75214,Italian
2310,Royal China,429,3.7,(214) 361-1771,"6025 Royal Lane, Suite 201, Dallas",75230,"Asian,Chinese"
2311,Rapscallion,14,3.2,(469) 291-5660,"2023 Greenville Avenue, Suite 110, Dallas",75206,"New American,Seafood"
2312,Royal Thai,537,3.8,(214) 691-3555,"5500 Greenville Avenue, Suite 608, Dallas",75206,Thai
2313,Celebration,410,4,(214) 351-5681,"4503 West Lovers Lane, Dallas",75209,"American,Desserts"
2314,P.F. Chang's,421,3.6,(214) 265-8669,"NorthPark Center, 8697 North Central Expressway, Level One, Dallas",75225,"Asian,Chinese"
2315,Abacus,507,3.6,(214) 559-3111,"4511 McKinney Avenue, Dallas",75205,"New American,Sushi,Seafood,Steakhouse"
2316,La Scala Presto,151,3.6,(310) 826-6100,"11740 San Vicente Blvd, Los Angeles",90049,Italian
2317,Crispy Crust,79,3.7,(323) 467-2000,"1253 N Vine St #6a, Los Angeles",90038,"American,Italian,Pizza"
2318,Bun Me!,83,4.3,(818) 993-0438,9420 Reseda Blvd Ste. 5,91324,"Sandwich,Vietnamese"
2319,Miru 8691,184,3.7,(310) 777-8378,9162 W Olympic Blvd,90212,"Chinese,Japanese,Korean"
2320,Panini Cafe,65,3.6,(310) 247-8300,9601 Santa Monica Blvd,90210,"Italian,Mediterranean"
2321,Rosie's BBQ & Grillery,54,3.7,(818) 349-3055,8930 Corbin Ave,91324,BBQ
2322,Thai Eagle Rox,245,3.9,(323) 349-0508,"4601 York Blvd, Los Angeles",90041,Thai
2323,Crust Gourmet Pizza Bar,55,3.5,(818) 980-0008,11928 Ventura Blvd,91604,"Pizza,Healthy Food"
2324,Barney's Gourmet Hamburgers,50,4,(310) 447-6000,"11660 San Vicente Blvd, Los Angeles",90049,Burger
2325,Il Tiramisu,71,3.7,(818) 986-2640,13705 Ventura Blvd,91423,Italian
2326,25 Degrees,211,3.9,(323) 785-7244,"7000 Hollywood Blvd, Los Angeles",90028,Burger
2327,Palihouse Courtyard Brasserie,50,3.9,(323) 656-4100,8465 Holloway Dr,90069,"American,French,Tapas"
2328,Night + Market Song,10,3.2,(310) 275-9724,"3322 Sunset Blvd, Los Angeles",90026,Thai
2329,Il Buco,77,3.7,(310) 657-1345,107 N Robertson Blvd,90211,"Italian,Pizza"
2330,Caffe Roma,58,3.6,(310) 274-7834,350 N Canon Dr,90210,Italian
2331,El Floridita,64,3.7,(323) 871-8612,"1253 Vine St, Los Angeles",90038,"Caribbean,Cuban"
