id,name,release date,director,duration,genre
1008968-grizzly,Grizzly,"May 21, 1976 Limited","David Sheldon,William Girdler",1 hr. 30 min.,"Mystery & Suspense,Horror"
carrie,Carrie,"Oct 18, 2013 Wide",Kimberly Peirce,,Horror
1001567-bad_news_bears,The Bad News Bears,"Apr 7, 1976 Wide",Michael Ritchie,1 hr. 42 min.,"Classics,Comedy"
freaky-friday-1995,Freaky Friday,"May 6, 1995 Wide",Melanie Mayron,,"Kids & Family,Science Fiction & Fantasy,Comedy"
1007839-freaky_friday,Freaky Friday,"Dec 17, 1976 Wide",Gary Nelson,1 hr. 35 min.,"Kids & Family,Science Fiction & Fantasy,Comedy"
network,Network,"Nov 27, 1976 Wide",Sidney Lumet,2 hr. 1 min.,"Drama,Comedy"
freaky_friday,Freaky Friday,"Aug 6, 2003 Wide","Mark Waters (VIII),Mark Waters",,"Drama,Kids & Family,Comedy"
the-social-network,The Social Network,"Oct 1, 2010 Wide",David Fincher,,Drama
slaughterhouse_phi_death_sisters_2006,Slaughterhouse Phi: Death Sisters,"May 16, 2006 Wide",Lewis Schoenbrun,1 hr. 25 min.,Horror
riders_in_the_sky,Riders in the Sky,"Nov 29, 1949 Wide",John English,1 hr. 10 min.,"Western,Classics"
assault_on_precinct_13,Assault on Precinct 13,"Jan 19, 2005 Wide",Jean-François Richet,,"Drama,Action & Adventure,Mystery & Suspense"
1001280-assault_on_precinct_13,Assault on Precinct 13,"Nov 5, 1976 Limited",John Carpenter,1 hr. 31 min.,"Drama,Action & Adventure,Mystery & Suspense"
damien_omen_ii,Damien---Omen II,"Jun 9, 1978 Wide",Don Taylor,1 hr. 50 min.,"Mystery & Suspense,Horror"
1015517-omen,The Omen,"Jun 25, 1976 Wide",Richard Donner,1 hr. 51 min.,"Horror,Mystery & Suspense,Classics"
omen,The Omen,"Jun 6, 2006 Wide",John Moore,,"Mystery & Suspense,Horror"
food-of-the-gods-ii,Food of the Gods II,"May 19, 1989 Wide",Damian Lee,,"Science Fiction & Fantasy,Horror"
town_that_dreaded_sundown,The Town That Dreaded Sundown,"Dec 24, 1976 Wide",Charles B. Pierce,1 hr. 30 min.,"Drama,Horror,Mystery & Suspense"
the_town_that_dreaded_sundown,The Town That Dreaded Sundown,"Oct 16, 2014 Limited",Alfonso Gomez-Rejon,1 hr. 30 min.,"Mystery & Suspense,Horror"
the-food-of-the-gods,The Food of the Gods,"Jun 2, 1976 Wide",Bert I. Gordon,1 hr. 28 min.,"Science Fiction & Fantasy,Horror"
front,The Front,"Sep 17, 1976 Wide",Martin Ritt,1 hr. 34 min.,"Drama,Comedy"
riders_of_death_valley,Riders of Death Valley,"Jul 1, 1941 Wide","Ford Beebe,Ray Taylor,Ford I. Beebe",,"Western,Action & Adventure,Television,Classics"
death_riders_1976,Death Riders,"Jul 1, 1976 Wide",James Wilson,,"Documentary,Action & Adventure,Sports & Fitness"
gator_bait,Gator Bait,"Jan 1, 1976 Wide","Beverly C. Sebastian,Ferd Sebastian,Beverly Sebastian",,"Drama,Action & Adventure"
gator,Gator,"Jan 1, 1976 Wide",Burt Reynolds,1 hr. 55 min.,Action & Adventure
the_rescuers_heroes_of_the_holocaust,The Rescuers: Heroes Of The Holocaust,"May 9, 2014 Limited","Michael King,Michael W. King",,Documentary
rescuers_down_under,The Rescuers Down Under,"Nov 16, 1990 Wide","Hendel Butoy,Mike Gabriel",1 hr. 17 min.,"Animation,Kids & Family,Musical & Performing Arts,Science Fiction & Fantasy"
desperate_lives_1982,Desperate Lives,"Mar 3, 1982 Wide","Robert Lewis,Robert Michael Lewis,Robert M. Lewis",1 hr. 36 min.,"Drama,Television"
petes_dragon_in_disney_digital_3d,Pete's Dragon In Disney Digital 3D,"Aug 12, 2016 Wide",David Lowery,,Animation
eraserhead,Eraserhead,"Jan 1, 1977 Wide",David Lynch,1 hr. 29 min.,"Drama,Horror,Special Interest"
star_wars_episode_ii_attack_of_the_clones_3d,Star Wars: Episode II - Attack of the Clones 3D,"May 16, 2002 Wide",George Lucas,,"Science Fiction & Fantasy,Cult Movies"
petes_dragon_2016,Pete's Dragon,"Aug 12, 2016 Wide",David Lowery,,Kids & Family
1019441-sorcerer,Sorcerer,"Jun 24, 1977 Wide",William Friedkin,2 hr. 1 min.,"Mystery & Suspense,Action & Adventure"
sorcerers_apprentice,The Sorcerer's Apprentice,"Jul 14, 2010 Wide","Jon Turtletaub,Jon Turteltaub",,"Drama,Action & Adventure,Kids & Family,Science Fiction & Fantasy,Comedy"
star_wars_episode_vii_the_force_awakens,Star Wars: Episode VII - The Force Awakens,"Dec 18, 2015 Limited",J.J. Abrams,,"Action & Adventure,Science Fiction & Fantasy"
petes_dragon,Pete's Dragon,"Nov 3, 1977 Wide",Don Chaffey,2 hr. 14 min.,"Science Fiction & Fantasy,Kids & Family"
gangs_of_new_york,Gangs of New York,"Dec 20, 2002 Wide",Martin Scorsese,,"Drama,Classics"
desperate_living,Desperate Living,"Dec 31, 1977 Wide",John Waters,1 hr. 30 min.,Comedy
live_from_new_york,Live From New York!,"Jun 12, 2015 Limited",Bao Nguyen,,Documentary
new_york_i_love_you,"New York, I Love You","Oct 16, 2009 Wide","Faith Akin,Shunji Iwai,Yvan Attal,Natalie Portman,Allen Hughes,Fatih Akin,Shekhar Kapur,Joshua Marston,Jiang Wen,Brett Ratner,Randy Balsmeyer,Mira Nair,Randall Balsmeyer,Andrey Zvyagintsev",,"Drama,Comedy"
star_wars_episode_iii_revenge_of_the_sith_3d,Star Wars: Episode III - Revenge of the Sith 3D,"May 19, 2005 Wide",George Lucas,,"Action & Adventure,Science Fiction & Fantasy"
raggedy_ann_and_andy_a_musical_adventure,Raggedy Ann & Andy: A Musical Adventure,"Apr 1, 1977 Wide",Richard Williams,1 hr. 24 min.,"Drama,Animation,Kids & Family,Musical & Performing Arts,Science Fiction & Fantasy"
danny_collins,Danny Collins,"Apr 10, 2015 Limited",Dan Fogelman,1 hr. 46 min.,"Drama,Comedy"
opening_night,Opening Night,"Dec 22, 1977 Limited",John Cassavetes,2 hr. 24 min.,Drama
gauntlet,The Gauntlet,"Jan 1, 1977 Wide",Clint Eastwood,1 hr. 53 min.,"Mystery & Suspense,Action & Adventure"
close_encounters_of_the_third_kind,Close Encounters of the Third Kind,"Nov 15, 1977 Wide",Steven Spielberg,2 hr. 17 min.,"Action & Adventure,Mystery & Suspense,Science Fiction & Fantasy"
orca_the_killer_whale,Orca - The Killer Whale,"Jul 15, 1977 Wide",Michael Anderson,1 hr. 32 min.,"Drama,Action & Adventure,Horror,Mystery & Suspense"
jeepers_creepers,Jeepers Creepers,"Aug 31, 2001 Wide",Victor Salva,,"Mystery & Suspense,Horror"
kraken_tentacles_of_the_deep,Kraken: Tentacles of the Deep,"Sep 23, 2006 Wide",Tibor Takács,1 hr. 27 min.,"Television,Horror,Science Fiction & Fantasy"
jeepers_creepers_2,Jeepers Creepers 2,"Aug 29, 2003 Wide",Victor Salva,,Horror
pumping_iron_2_the_women,Pumping Iron II: The Women,"May 3, 1985 Wide",George Butler,1 hr. 50 min.,"Documentary,Sports & Fitness,Special Interest"
the-deep2007,The Deep,"Dec 25, 2007 Wide",Alex Haworth,,Art House & International
1010752-island_of_dr_moreau,The Island of Dr. Moreau,"Jul 13, 1977 Wide",Don Taylor,1 hr. 38 min.,"Action & Adventure,Horror,Mystery & Suspense,Science Fiction & Fantasy"
1072156-island_of_dr_moreau,The Island of Dr. Moreau,"Aug 23, 1996 Wide","Richard Stanley,John Frankenheimer",1 hr. 35 min.,"Horror,Mystery & Suspense,Science Fiction & Fantasy"
deep,The Deep,"Jun 17, 1977 Wide",Peter Yates,2 hr. 3 min.,"Action & Adventure,Horror,Mystery & Suspense"
the-pack,The Pack,"May 1, 2007 Wide","Alyssa Rallo Bennett,Robert Clouse",,"Drama,Horror"
1015859-pack,The Pack,"Dec 5, 1977 Wide",Robert Clouse,,Horror
package,The Package,"Aug 25, 1989 Wide",Andrew Davis,1 hr. 48 min.,"Mystery & Suspense,Action & Adventure"
1020389-stunts,Stunts,"Sep 30, 1977 Wide",Mark L. Lester,1 hr. 30 min.,"Mystery & Suspense,Action & Adventure"
tentacles,Tentacles,"Feb 25, 1977 Wide","Oliver Hellman,Ovidio G. Assonitis",,"Action & Adventure,Horror,Mystery & Suspense,Science Fiction & Fantasy"
1009645-hills_have_eyes,The Hills Have Eyes,"Jul 22, 1977 Wide",Wes Craven,1 hr. 23 min.,"Mystery & Suspense,Horror"
for_the_love_of_benji,For the Love of Benji,"Jan 1, 1977 Wide",Joe Camp,1 hr. 25 min.,"Action & Adventure,Kids & Family"
1017818-rolling_thunder,Rolling Thunder,"Jan 1, 1977 Wide","John Flynn,John J. Flynn Jr.",,"Drama,Action & Adventure"
viva_knievel,Viva Knievel!,"Jul 15, 1977 Wide","Gordon Douglas,Gordon M. Douglas",1 hr. 44 min.,"Drama,Action & Adventure"
between_the_lines_indias_third_gender_2005,Between the Lines: India's Third Gender,"Oct 18, 2005 Wide",Thomas Wartmann,,"Documentary,Drama"
between_the_lines,Between the Lines,"Jan 1, 1977 Wide","Ritesh Menon,Joan Micklin Silver",,"Drama,Comedy,Special Interest"
midnight_express,Midnight Express,"Sep 20, 1978 Wide",Alan Parker,2 hr. 1 min.,"Mystery & Suspense,Drama"
angela2003,Angela,"Jan 17, 2003 Wide",Roberta Torre,,"Art House & International,Drama"
1032505-animal_kingdom,The Animal Kingdom (The Woman in His House),"Dec 28, 1932 Wide","Edward H. Griffith,George Cukor",1 hr. 35 min.,"Drama,Romance,Classics,Comedy"
angela_1996,Angela,"Jan 26, 1996 Wide",Rebecca Miller,1 hr. 45 min.,Drama
interior_leather_bar_2013,Interior. Leather Bar.,"Jan 2, 2014 Limited","James Franco,Travis Mathews",,"Drama,Special Interest"
interiors,Interiors,"Aug 2, 1978 Wide",Woody Allen,1 hr. 35 min.,Drama
sunshine_superman,Sunshine Superman,"May 22, 2015 Limited",Marah Strauch,1 hr. 40 min.,"Documentary,Special Interest"
the_death_of_superman_lives_what_happened,The Death of Superman Lives: What Happened?,"Jul 9, 2015 Limited",Jon Schnepp,,Documentary
national_lampoons_animal_house,National Lampoon's Animal House,"Jun 1, 1978 Wide",John Landis,1 hr. 49 min.,Comedy
jennifer_8,Jennifer 8,"Nov 6, 1992 Wide",Bruce Robinson,2 hr. 5 min.,"Mystery & Suspense,Drama"
jennifers_body,Jennifer's Body,"Sep 18, 2009 Wide","M. David Mullen,Karyn Kusama",,"Horror,Mystery & Suspense,Science Fiction & Fantasy,Comedy"
seven_days_in_heaven,Seven Days in Heaven (Fu hou qi ri) (7 Days in Heaven(),"Oct 22, 2010 Wide",Zi-Jie Liu,,"Drama,Art House & International,Comedy"
toolbox_murders,Toolbox Murders,"Jan 1, 2004 Wide",Tobe Hooper,1 hr. 35 min.,Horror
deer_hunter,The Deer Hunter,"Dec 8, 1978 Wide",Michael Cimino,3 hr. 3 min.,"Drama,Cult Movies"
days_of_heaven,Days of Heaven,"Sep 13, 1978 Wide",Terrence Malick,1 hr. 33 min.,Drama
gate-to-heaven,Gate to Heaven,"Dec 18, 2003 Wide",Veit Helmer,,"Drama,Romance,Art House & International,Comedy"
gates_of_heaven_1980,Gates of Heaven,"Oct 19, 1980 Wide",Errol Morris,,"Documentary,Special Interest"
heavens_gate,Heaven's Gate,"Nov 19, 1980 Limited",Michael Cimino,3 hr. 40 min.,"Western,Drama,Action & Adventure"
lord_of_the_rings,The Lord of the Rings,"Nov 15, 1978 Wide",Ralph Bakshi,2 hr. 12 min.,"Drama,Animation,Kids & Family,Science Fiction & Fantasy"
1002993-boys_from_brazil,The Boys from Brazil,"Oct 5, 1978 Limited",Franklin J. Schaffner,2 hr. 10 min.,"Drama,Action & Adventure,Mystery & Suspense"
the_lord_of_the_rings_the_two_towers,The Lord of the Rings: The Two Towers,"Dec 12, 2002 Wide",Peter Jackson,,"Drama,Action & Adventure,Classics,Science Fiction & Fantasy"
1004502-coma,Coma,"Jan 6, 1978 Wide",Michael Crichton,1 hr. 53 min.,"Mystery & Suspense,Action & Adventure"
searching_for_home_coming_back_from_war,"Searching for Home, Coming Back From War","Aug 21, 2015 Limited",Eric Christiansen,,Documentary
coach,Coach,"Mar 17, 1978 Wide",Bud Townsend,1 hr. 40 min.,"Drama,Comedy"
what_our_fathers_did_a_nazi_legacy,What Our Fathers Did: A Nazi Legacy,"Nov 6, 2015 Limited",David Evans,,Documentary
legacy_2015,Legacy,"Jun 25, 2015 Limited","Davie Fairbanks,Marc Small",,"Drama,Comedy"
coming_home_2014,Coming Home,"Sep 9, 2015 Wide",Yimou Zhang,1 hr. 51 min.,Drama
1004559-coming_home,Coming Home,"Feb 15, 1978 Wide",Hal Ashby,2 hr. 10 min.,"Drama,Romance"
1021681-toolbox_murders,The Toolbox Murders,"Mar 1, 1978 Wide",Dennis Donnelly,1 hr. 33 min.,"Drama,Horror"
youngblood_1978,Youngblood,"Aug 10, 1978 Wide",Noel Nosseck,,"Drama,Action & Adventure,Special Interest"
youngblood,Youngblood,"Jan 31, 1986 Wide",Peter Markle,1 hr. 51 min.,Drama
the_bourne_legacy,The Bourne Legacy,"Aug 10, 2012 Wide",Tony Gilroy,,"Mystery & Suspense,Action & Adventure"
manitous_shoe,Manitou's Shoe,"Jan 1, 2001 Wide",Michael 'Bully' Herbig,,"Western,Art House & International,Comedy"
i_spit_on_your_grave_2,I Spit on Your Grave 2,"Sep 20, 2013 Limited","Donald Farmer,Steven R. Monroe",,"Mystery & Suspense,Horror"
1107823-piranha,Piranha,"Dec 31, 1972 Wide",William Gibson,,"Drama,Action & Adventure,Horror,Classics"
i_spit_on_your_grave,I Spit on Your Grave (Day of the Woman),"Nov 3, 1978 Wide",Meir Zarchi,1 hr. 40 min.,"Drama,Horror,Art House & International,Mystery & Suspense"
1072008-piranha,Piranha,"Jun 1, 1995 Wide","Scott Levy,Scott P. Levy",,Horror
1016359-piranha,Piranha,"Aug 3, 1978 Wide",Joe Dante,1 hr. 32 min.,"Horror,Science Fiction & Fantasy,Comedy"
1179254-halloween,Halloween,"Aug 31, 2007 Wide",Rob Zombie,,Horror
john_carpenters_halloween,John Carpenter's Halloween,"Oct 29, 2015 Wide",John Carpenter,,"Horror,Mystery & Suspense,Special Interest"
evil_dead_2_dead_by_dawn,Evil Dead 2: Dead by Dawn,"Jan 1, 1987 Wide",Sam Raimi,1 hr. 24 min.,Horror
le_convoyeur,Le convoyeur,"Apr 14, 2004 Wide","Nicholas Boukhrief,Nicolas Boukhrief",,"Drama,Action & Adventure,Art House & International"
stomp_the_yard,Stomp the Yard,"Jan 12, 2007 Wide",Sylvain White,,Drama
1005339-dawn_of_the_dead,Dawn of the Dead,"May 24, 1979 Wide",George A. Romero,2 hr. 6 min.,"Action & Adventure,Horror,Science Fiction & Fantasy"
1004703-convoy,Convoy,"Jun 28, 1978 Wide",Sam Peckinpah,1 hr. 46 min.,"Drama,Action & Adventure"
dawn_of_the_dead,Dawn of the Dead,"Mar 19, 2004 Wide",Zack Snyder,,"Drama,Horror,Mystery & Suspense"
manitou,The Manitou,"Jan 1, 1978 Wide",William Girdler,1 hr. 44 min.,Horror
i_spit_on_your_grave_2010,I Spit On Your Grave,"Oct 8, 2010 Limited",Steven R. Monroe,,Horror
up-in-smoke,Up in Smoke,"Sep 15, 1978 Wide","Lou Adler,Tommy Chong",1 hr. 26 min.,"Action & Adventure,Comedy"
1007739-foul_play,Foul Play,"Jul 14, 1978 Wide",Colin Higgins,1 hr. 56 min.,"Mystery & Suspense,Comedy"
superhooperdyne-lizzies,Super-Hooper-Dyne Lizzies,"Jun 14, 1925 Wide",Del Lord,,"Comedy,Special Interest"
volver-a-empezar-begin-the-beguinestarting-overto-begin-again,Volver a Empezar (Begin the Beguine) (Starting Over) (To Begin Again),"Mar 1, 1982 Wide",José Luis Garci,,"Documentary,Drama,Romance,Art House & International,Special Interest"
starting_over_again,Starting Over Again,"Feb 14, 2014 Limited",Olivia M. Lamasan,,"Drama,Comedy"
starting_over,Starting Over,"Oct 5, 1979 Wide",Alan J. Pakula,,"Comedy,Romance"
rocky_iii,Rocky III,"May 28, 1982 Wide",Sylvester Stallone,1 hr. 39 min.,"Drama,Action & Adventure"
the_black_stallion_returns,The Black Stallion Returns,"Jan 1, 2003 Wide",Robert Dalva,1 hr. 33 min.,"Drama,Action & Adventure,Kids & Family"
rocky_ii,Rocky II,"Jun 15, 1979 Wide",Sylvester Stallone,1 hr. 59 min.,"Drama,Action & Adventure"
muppets_most_wanted,Muppets Most Wanted,"Mar 21, 2014 Wide",James Bobin,,"Comedy,Kids & Family"
the_jerk_theory_2010,The Jerk Theory,"Jan 31, 2010 Wide",Scott S. Anderson,,"Comedy,Romance"
muppet_christmas_carol,The Muppet Christmas Carol,"Jan 1, 1992 Wide",Brian Henson,2 hr.,"Science Fiction & Fantasy,Kids & Family"
jerky_boys_the_the_movie,The Jerky Boys,"Feb 3, 1995 Wide","James Melkonian,J. Miller Tobin",1 hr. 21 min.,Comedy
the_muppets,The Muppets,"Nov 23, 2011 Wide",James Bobin,,"Comedy,Kids & Family"
the-black-stallion1990,The Black Stallion,"Sep 15, 1990 Wide","Nicholas Kendall,Peter Rowe,Laurent Brégeat,Peter D. Marshall",,"Drama,Action & Adventure,Television,Kids & Family"
aliens_in_the_attic,Aliens in the Attic,"Jul 31, 2009 Wide",John Schultz,,"Action & Adventure,Kids & Family,Science Fiction & Fantasy"
alien,Alien,"May 25, 1979 Limited",Ridley Scott,1 hr. 57 min.,"Mystery & Suspense,Science Fiction & Fantasy"
black_stallion,The Black Stallion,"Oct 17, 1979 Limited",Carroll Ballard,2 hr.,"Action & Adventure,Kids & Family"
jerk,The Jerk,"Dec 14, 1979 Wide",Carl Reiner,1 hr. 39 min.,Comedy
monsters_vs_aliens,Monsters vs. Aliens,"Mar 27, 2009 Wide","Robert Letterman,Rob Letterman,Conrad Vernon",,"Action & Adventure,Animation,Kids & Family,Science Fiction & Fantasy"
1095336-tourist_trap,Tourist Trap,"Apr 5, 1998 Wide",Richard Benjamin,,"Action & Adventure,Television,Kids & Family,Comedy"
manhattan_romance,Manhattan Romance,"Oct 2, 2015 Limited","Brian Ghost,Tom O'Brien,Chris S",1 hr. 38 min.,"Comedy,Romance"
manhattan,Manhattan,"Mar 14, 1979 Wide",Woody Allen,1 hr. 36 min.,"Drama,Romance,Comedy"
1021788-tourist_trap,Tourist Trap,"Mar 16, 1979 Wide",David Schmoeller,1 hr. 30 min.,"Mystery & Suspense,Horror"
and_justice_for_all,...And Justice for All,"Jun 29, 1979 Wide",Norman Jewison,1 hr. 59 min.,"Drama,Mystery & Suspense,Comedy"
maid_in_manhattan,Maid in Manhattan,"Dec 13, 2002 Wide",Wayne Wang,,"Drama,Romance,Comedy"
hooper,Hooper,"Jul 28, 1978 Wide",Hal Needham,1 hr. 39 min.,"Action & Adventure,Comedy"
apocalypse_now_redux_2001,Apocalypse Now Redux,"Aug 17, 2001 Limited",Francis Ford Coppola,,Drama
apocalypse_now,Apocalypse Now,"Jan 1, 1979 Wide",Francis Ford Coppola,2 hr. 33 min.,"Drama,Action & Adventure"
sailor-moon-super-s-the-movie,Sailor Moon Super S the Movie: Black Dream Hole,"Jan 1, 1995 Wide",Hiroki Shibata,,"Action & Adventure,Animation,Anime & Manga,Art House & International,Comedy,Kids & Family"
the-visitor,The Visitor (Muukalainen),"Jan 30, 2009 Wide","J.-P. Valkeapää,Jukka-Pekka Valkeapää",,
1153447-bloodline,Bloodline,"Mar 26, 2005 Wide","David Schrader,Keith Coulouris",,"Mystery & Suspense,Horror"
caligula,Caligula,"Jul 14, 1979 Wide","Tinto Brass,Bob Guccione,Giancarlo Lui",2 hr. 30 min.,"Drama,Classics"
bloodline_2013,Bloodline,"Sep 27, 2013 Wide","Matt Thompson,Michael Renero",1 hr. 34 min.,Horror
the_visitor_1980,The Visitor,"Jan 1, 1979 Limited","Giulio Paradisi,Michael J. Paradise",1 hr. 48 min.,"Science Fiction & Fantasy,Horror"
over_the_edge_2011,Over The Edge,"Jan 1, 2011 Wide",Webster Forrest,,Comedy
10008820-visitor,The Visitor,"Apr 25, 2008 Wide","Katarina Schröter,Tom McCarthy",,Drama
bloodline_2008,Bloodline,"May 9, 2008 Limited","Bruce Burgess,Renee Barnett",1 hr. 48 min.,"Documentary,Drama,Faith & Spirituality,Special Interest"
over_the_edge,Over the Edge,"Jan 1, 1979 Wide",Jonathan Kaplan,1 hr. 35 min.,Drama
771195884,The Black Hole,"May 26, 2015 Wide",Joseph Kosinski,,"Mystery & Suspense,Science Fiction & Fantasy"
1002497-black_hole,The Black Hole,"Jan 1, 1979 Limited",Gary Nelson,1 hr. 37 min.,"Action & Adventure,Kids & Family,Science Fiction & Fantasy"
escape_from_alcatraz,Escape From Alcatraz,"Jun 22, 1979 Wide",Don Siegel,1 hr. 52 min.,"Drama,Action & Adventure,Mystery & Suspense,Classics"
my_amityville_horror_2012,My Amityville Horror,"Mar 15, 2013 Limited",Eric Walter,1 hr. 28 min.,"Documentary,Special Interest"
killer_fish_2002,Killer Fish,"Jan 1, 2002 Wide",Antonio Margheriti,,Horror
amityville_horror,The Amityville Horror,"Apr 15, 2005 Wide",Andrew Douglas,,Horror
time_after_time_2001,Time After Time,"Jan 1, 2001 Wide",Julian Fellowes,,"Drama,Action & Adventure"
1000875-amityville_horror,The Amityville Horror,"Jul 1, 1979 Wide",Stuart Rosenberg,1 hr. 57 min.,Horror
time_after_time,Time After Time,"Aug 31, 1979 Wide",Nicholas Meyer,1 hr. 52 min.,"Drama,Action & Adventure,Romance,Science Fiction & Fantasy,Comedy"
when_a_stranger_calls_back,When a Stranger Calls Back,"Apr 4, 1993 Wide",Fred Walton,1 hr. 40 min.,"Drama,Television,Horror,Mystery & Suspense"
1016842-prophecy,Prophecy,"Jun 15, 1979 Wide",John Frankenheimer,1 hr. 42 min.,"Science Fiction & Fantasy,Horror"
luna,Luna,"Dec 31, 1995 Wide",Alejandro Amenábar,,"Art House & International,Mystery & Suspense,Special Interest"
1018997-silent_scream,The Silent Scream,"Nov 12, 1980 Wide",Denny Harris,1 hr. 27 min.,"Mystery & Suspense,Horror"
1023461-when_a_stranger_calls,When a Stranger Calls,"Sep 28, 1979 Wide",Fred Walton,1 hr. 37 min.,"Mystery & Suspense,Horror"
spring_1941,Spring 1941,"Jan 1, 2008 Wide",Uri Barbash,1 hr. 41 min.,"Drama,Action & Adventure"
when_a_stranger_calls,When a Stranger Calls,"Feb 3, 2006 Wide",Simon West,,"Mystery & Suspense,Horror"
hong_kong_1941,Dang doi lai ming (Hong Kong 1941) (Waiting For Dawn),"Nov 2, 1984 Wide","Po Chih Leong,Po-Chih Leong",1 hr. 38 min.,"Drama,Action & Adventure,Art House & International"
the_apple_1999,The Apple,"Feb 19, 1999 Limited","Samira Makhmalbaf,Samira Makmalbaf",,"Documentary,Drama,Kids & Family,Art House & International"
1001131-apple,The Apple,"Nov 21, 1980 Wide",Menahem Golan,1 hr. 30 min.,"Drama,Musical & Performing Arts,Science Fiction & Fantasy"
1941,1941,"Dec 14, 1979 Wide",Steven Spielberg,1 hr. 59 min.,"Action & Adventure,Comedy"
terror_on_a_train,Terror on a Train,"Jul 14, 1953 Wide",Ted Tetzlaff,,"Mystery & Suspense,Action & Adventure"
night_train_to_terror,Night Train to Terror,"May 1, 1985 Limited","John Carr,Phillip Marshak",,"Musical & Performing Arts,Horror"
desire_and_hell_at_sunset_motel,Desire and Hell at Sunset Motel,"Apr 24, 1992 Wide","Alien Castle,Alan Castle",1 hr. 30 min.,"Horror,Mystery & Suspense,Comedy"
terror_train,Terror Train,"Jan 1, 1980 Wide",Roger Spottiswoode,1 hr. 37 min.,"Horror,Art House & International,Mystery & Suspense"
